i,pop_len,b_f,b_s,b_p,c_q,c_v,c_u,mu,mut_size,sigma0,sigma_cue,div_rate,varsigma,h,theta,mean_fitness,m,c,u_base,rho,nu,gamma,lambda,mean_faster_effort,mean_slower_effort,mean_fast_h,mean_slow_h,mean_f_s_w,mean_f_s_d,f_w,s_w,effort_dif,x,var
1000,1000,1,0.95,0.5327326394915246,0.25,0.1,0.25,0.2,0.2,10,1,1,10,5,2,0.21448470652103424,-0.25749432497024655,0.2707159390800907,0.12824053786859735,0.3565092514807979,0.40773446370413924,-0.4913257188263724,0.5426199722720364,0.6391716346080004,0.49932223323822034,0.8528457044061585,0.3678722335760162,1.0813175120421665,0.5873116700193577,1.3863695083269219,0.8099161014536976,0.11690692941843599,-0.44567659191389086,8.463862306178145
2000,1000,1,0.95,0.5327326394915246,0.25,0.1,0.25,0.2,0.2,10,1,1,10,5,2,0.2130136340856552,-0.0056502211315553105,0.2753386572227818,0.009029132866197958,0.2877979740124131,0.2142129327814529,-0.3683764992411201,0.5113087405128732,0.5848785733299202,0.49305525642493714,0.5880554313135026,0.5495413486246132,1.0966687001291988,0.5643652173708228,1.3759750971075364,0.7960913420345624,0.09353037276719861,-0.4505455104758349,8.470718934465907
